month,category,volume,value_cr,avg_ticket,mom_pct,overall_volume,momentum_score_3m,momentum_score_6m,momentum_score_12m,momentum_score,yoy_growth,avg_ticket_rolling_3m,rolling_12m_avg_vol,seasonality_index,volume_share_pct,volume_share_3m,volume_share_shift
2022-06-01,Debt Collection Agencies,41810000,39529.55,9454.568285099258,-0.028352312340227726,2225770000,-0.0637136173632941,,,-0.0637136173632941,,9056.401887747397,40186666.666666664,1.0403948241539482,1.8784510528940546,1.856088841560812,
2022-07-01,Debt Collection Agencies,46300000,44566.98,9625.697624190068,0.10739057641712502,2606819999,0.9724756968807869,0.2783402810537738,,0.9724756968807869,,9358.264327807883,41060000.0,1.1276181198246469,1.7761103573611183,1.8472608029467232,
2022-08-01,Debt Collection Agencies,48190000,44519.47,9238.321228470635,0.04082073434125277,2864530000,0.45454340248361946,0.43301944835491896,,0.45454340248361946,,9439.529045919988,41951250.0,1.1487142814576443,1.6823004122840397,1.770792192634491,
2022-09-01,Debt Collection Agencies,49940000,46042.91,9219.645574689628,0.03631458808881516,3075840000,0.5091385400125198,0.32836459780706445,,0.5091385400125198,,9361.221475783444,42838888.88888889,1.1657631954350927,1.6236215147732003,1.6897951258471842,
2022-10-01,Debt Collection Agencies,52660000,50382.92,9567.58830231675,0.05446535843011624,3321469999,0.5010646572644493,0.6992525872452671,,0.5010646572644493,,9341.85170182567,43821000.0,1.201706944159193,1.5854425906557768,1.628078222213737,
2022-11-01,Debt Collection Agencies,50580000,48321.8,9553.53894820087,-0.039498670717812434,3362140000,0.2854994330880436,0.36299831600982185,,0.2854994330880436,,9446.924275069083,44435454.54545455,1.138280243049162,1.504398983980441,1.5695556615966635,
2022-12-01,Debt Collection Agencies,57000000,52006.03,9123.864912280702,0.12692763938315532,3638199999,0.7732242785023943,0.5725203890225633,,0.7732242785023943,,9414.99738759944,45482500.0,1.2532292640026383,1.5667088124805422,1.552440899716705,
2023-01-01,Debt Collection Agencies,64890000,56682.85,8735.221143473571,0.138421052631579,3816780000,1.5573952265396993,0.8650444603769712,0.47911703404794614,1.5573952265396993,0.6259082936607367,9137.541667985048,47564166.666666664,1.364262312314943,1.7001241884520462,1.594416998387225,-0.8172382288266247
2023-02-01,Debt Collection Agencies,48520000,38625.0,7960.634789777411,-0.252273077515796,3503300000,-0.9700464691751935,0.030709014347626257,0.28879762726636177,-0.9700464691751935,0.3099352051835853,8606.573615177229,48520833.333333336,0.999982825246887,1.3849798761168042,1.555079811937191,-0.7455818345235161
2023-03-01,Debt Collection Agencies,56840000,45878.79,8071.567558057706,0.1714756801319044,4094280000,-0.022391885640395234,0.4172812252752085,0.32265302963884734,-0.022391885640395234,0.3481973434535104,8255.80783043623,49744166.666666664,1.1426465414705242,1.388278280918745,1.4915422327664452,-0.7499460963342286
2023-04-01,Debt Collection Agencies,58040000,44817.78,7721.878015161958,0.02111189303307537,4284440000,-0.8615484389291521,0.3523862848666152,0.5303537767552897,-0.8615484389291521,0.5614743072370192,7918.026787665692,51483333.333333336,1.1273551311103918,1.3546694550513019,1.3751870473202368,-0.6521083590795846
2023-05-01,Debt Collection Agencies,59850000,45479.77,7598.959064327484,0.031185389386629847,4560889999,0.7735156616820443,0.5140295463303405,0.38616222737497774,0.7735156616820443,0.3908900766906809,7797.468212515716,52885000.0,1.1317008603573793,1.3122438825124578,1.3503498174481572,-0.5866701226492319
2023-06-01,Debt Collection Agencies,62440000,48094.0,7702.434336963485,0.04327485380116958,4521420000,0.9443679821638761,0.39313500743394897,0.47840275244112707,0.9443679821638761,0.4934226261659891,7674.423805484308,54604166.666666664,1.1435024799694773,1.3809820808507063,1.3490938336805203,-0.5069950078802918
2023-07-01,Debt Collection Agencies,66410000,55027.89,8286.08492696883,0.06358103779628443,4837410000,1.1173533852600999,0.0875980849789142,0.5076008873979123,1.1173533852600999,0.4343412526997841,7862.4927760866,56280000.0,1.1799928926794598,1.3728420787156763,1.3556307168072081,-0.4916300861395151
2023-08-01,Debt Collection Agencies,68190000,57104.1,8374.263088429389,0.0268031922903178,5171870000,1.040218321874906,0.851170308931767,0.5152462613996007,1.040218321874906,0.4150238638721726,8120.927450787235,57946666.666666664,1.1767717441325358,1.3184786160518343,1.356025518385212,-0.41476667424927904
2023-09-01,Debt Collection Agencies,67420000,55046.9,8164.77306437259,-0.011291978295937866,5155920000,0.5683418975833818,0.717846959178662,0.5175789348048397,0.5683418975833818,0.3500200240288347,8275.040359923601,59403333.333333336,1.1349531451658155,1.3076230818166301,1.3321288212486482,-0.357666304598536
2023-10-01,Debt Collection Agencies,70010000,58951.17,8420.392801028425,0.0384159003263127,5560970000,0.3624160048082952,0.6921971171384381,0.48864998686886174,0.3624160048082952,0.32947208507406,8319.809651276802,60849166.666666664,1.1505498568865637,1.258953024382437,1.2941223858878854,-0.3339558363258517
2023-11-01,Debt Collection Agencies,69220000,58929.16,8513.314071077722,-0.011284102271104102,5416870000,0.31885853751971405,0.8341831556684047,0.6030149990969635,0.31885853751971405,0.36852510873863187,8366.159978826247,62402500.0,1.109250430671848,1.2778597234196132,1.2808545559125708,-0.2887011056840927
2023-12-01,Debt Collection Agencies,71570000,59869.88,8365.22006427274,0.033949725512857576,5822200000,0.4763308847876948,0.5082517507679,0.4258127205928178,0.4763308847876948,0.2556140350877194,8432.97564545963,63616666.666666664,1.1250196489389575,1.2292604170244925,1.2547589172406732,-0.2976819824760317
2024-01-01,Debt Collection Agencies,74280000,60916.27,8200.897953688745,0.037865027246052785,5990770000,0.7891361494658518,0.49703762421091446,0.25405479952528404,0.7891361494658518,0.14470642625982433,8359.810696346402,64399166.666666664,1.1534310744186649,1.239907390869621,1.2482414230195986,-0.34617557536762633
2024-02-01,Debt Collection Agencies,74440000,60929.84,8185.094035464804,0.002154011847065096,5892520000,0.8588153931481942,0.657782834370892,0.7833131051893689,0.8588153931481942,0.5342126957955482,8250.404017808762,66559166.666666664,1.118403425523657,1.2632965182977742,1.2441903612947172,-0.31088945064247375
2024-03-01,Debt Collection Agencies,85870000,67179.02,7823.339932456038,0.15354648038688867,6642159999,1.4187290907278114,0.949346704661745,0.8207134237887337,1.4187290907278114,0.51073187895848,8069.777307203195,68978333.33333333,1.2448836591200136,1.292802341601648,1.2663120194794897,-0.22523021328695547
2024-05-01,Debt Collection Agencies,95290000,66071.5,6933.728617903243,0.10970071037615003,7113069998,1.5098292735485677,1.2937425018986062,0.9721131003328596,1.5098292735485677,0.6417987594762233,7647.387528608028,72082500.0,1.321957479277217,1.3396465946039182,1.30091231840301,-0.07427472891722675
2024-06-01,Debt Collection Agencies,97030000,68244.64,7033.35463258786,0.018260048273690765,7028990000,1.573450032760975,1.349958572445623,1.147974064478713,1.573450032760975,0.621219715956558,7263.474394315713,75180833.33333333,1.29062150149085,1.3804259217896169,1.3384673566780663,-0.011882460770090919
2024-07-01,Debt Collection Agencies,106870000,76285.03,7138.114531673997,0.1014119344532618,7283549998,2.532590543154911,1.9650633907506634,1.1647806716332691,2.532590543154911,0.7115631005765535,7035.065927388366,78883333.33333333,1.3547855482780478,1.4672790058329466,1.3964129845351265,0.04731915085460625
2024-08-01,Debt Collection Agencies,104670000,69345.64,6625.168625203019,-0.020585758398053655,7596989998,1.4469016851162058,1.5259363638124852,1.0099070293618486,1.4469016851162058,0.576118054509863,6932.212596488292,82071666.66666667,1.2753487805373351,1.3777825168593831,1.4083825625485134,0.0527518457413052
2024-09-01,Debt Collection Agencies,103640000,66775.7,6443.043226553455,-0.009840450941052792,7622109999,0.807320137694572,1.336393599117602,1.0973231051522714,0.807320137694572,0.519870948819475,6735.442127810157,85025833.33333333,1.218923660456136,1.3597284743148195,1.4006350366291604,0.04460951824394854
2024-10-01,Debt Collection Agencies,112550000,73783.87,6555.6525988449575,0.08597066769587025,8334950000,0.3681863288089232,1.2191316610903131,1.085645731573624,0.3681863288089232,0.669385938890537,6541.2881502004775,88786666.66666667,1.2676452920858987,1.3503380344213223,1.3622285765754376,0.030099755326789435
2024-11-01,Debt Collection Agencies,107950000,68979.14,6389.915701713757,-0.04087072412261217,7796569999,1.1928234095549857,1.382626707582274,1.3480118200427202,1.1928234095549857,0.5419225824882159,6462.870509037389,91948333.33333333,1.1740288930377567,1.3845832207476598,1.3645914330874558,0.07046904719957037
2025-01-01,Debt Collection Agencies,128180000,75855.43,5917.883445155249,0.18740157480314967,8580170000,1.883777725618551,1.4547311837125756,1.458592283268089,1.883777725618551,0.8517769430800346,6287.817248571321,96861666.66666667,1.3233305229106802,1.4939097943280844,1.4109921256462423,0.13013756973367152
2025-02-01,Debt Collection Agencies,123780000,76001.18,6140.021005008885,-0.03432672803869563,8183559999,-5.4933853374379815,1.280511752039574,1.7986538590619299,-5.4933853374379815,0.7294955987145453,6149.2733839592975,101212500.0,1.2229714709151538,1.512544662898854,1.4654136962061062,0.21065477896543294
2025-04-01,Debt Collection Agencies,135740000,80788.65,5951.720200383085,0.09662304087897877,9309359999,1.326755319281193,1.316930854411931,1.493652971158269,1.326755319281193,0.8274098007539041,6003.208216849074,106334166.66666667,1.2765417198924773,1.4581023831346196,1.486973734335821,0.2387323113162223
2025-05-01,Debt Collection Agencies,145470000,90133.03,6195.987488829312,0.07168115514955065,9708790000,1.0254698040289238,1.4742794724783774,1.4733211459433506,1.0254698040289238,0.9541912950026867,6095.909564740427,112253333.33333333,1.2959080650908659,1.4983329539520374,1.4888402237571712,0.24464986246245402
2025-06-01,Debt Collection Agencies,146450000,86698.33,5919.9952202116765,0.006736784216677005,9575969998,1.0764061720125166,2.022918648139422,1.5972215257338882,1.0764061720125166,0.7054850355188076,6022.5676364746905,117301666.66666667,1.2484903596141004,1.529348985330854,1.4956221770240479,0.2293101575445582
2025-07-01,Debt Collection Agencies,161360000,93857.47,5816.650347050075,0.10180949129395689,10139009998,2.1178548343411876,1.6467779314211601,1.6298729422259675,2.1178548343411876,0.6933571203693987,5977.544352030355,122807500.0,1.3139262667182379,1.5914768802065442,1.5405231894540399,0.23961087105102985
2025-08-01,Debt Collection Agencies,151490000,77007.05,5083.309129315467,-0.061167575607337654,10325270000,0.6517321843615217,0.8941236460685649,1.1968519609063502,0.6517321843615217,0.5612697103988458,5606.651565525739,127345833.33333333,1.1895952622451984,1.467177129508478,1.5289486607506861,0.19048130407261987
2025-09-01,Debt Collection Agencies,133509999,48457.21,3629.481713950129,-0.11868770875965406,12366969997,-0.3031571909721707,0.15377090067202712,0.35716221480872995,-0.3031571909721707,0.24927481051745115,4843.147063438556,129565833.25,1.0304414030386364,1.07956919950794,1.359558344772063,-0.03685463976306358
2025-10-01,Debt Collection Agencies,142020000,50614.85,3563.9240951978595,0.06374055174698934,13027560000,-0.4207036172041861,0.11583475309947976,0.49918844086142194,-0.4207036172041861,0.356835769561479,4092.2383128211513,132678333.25,1.070408381844818,1.0901504195720457,1.19547141651371,-0.21291114603480343
2025-11-01,Debt Collection Agencies,145930000,51892.29,3555.971356129651,0.027531333614983833,12840490000,-0.15066634931199252,0.009803233520593998,0.596004847132496,-0.15066634931199252,0.40804708606715545,3583.1257217592133,136202499.91666666,1.0714193945726764,1.136483109289443,1.102287900027432,-0.2983471366017285
2025-12-01,Debt Collection Agencies,176040000,56756.95,3224.093955919109,0.20633180291920783,13482380000,3.5319160517582846,0.4952911211140661,0.9134239135382756,3.5319160517582846,0.5641048422923145,3447.9964690822067,141493333.25,1.2441575582148496,1.3057041857594875,1.1791230743857182,-0.18310550218971944
2026-01-01,Debt Collection Agencies,189950000,60373.41,3178.3843116609632,0.07901613269711438,13608100000,7.573364405026573,0.5178431718795085,1.0190706740605768,7.573364405026573,0.759610930986568,3319.483207903241,148326666.58333334,1.2806193543982984,1.3958598187844005,1.2820124329561742,-0.08257900013128161
2026-02-01,Debt Collection Agencies,168580000,58678.29,3480.7385217700794,-0.11250329033956308,12795780000,-44.57594418712412,0.47149044723946,0.6414998578593121,-44.57594418712412,0.3151817756280231,3294.405596450051,151693333.25,1.1113210870128993,1.3174656019406399,1.3402359609549754,-0.07075616469126689
2026-03-01,Debt Collection Agencies,181740000,63138.32,3474.1014636293608,0.07806382726302052,14180459999,0.6253524624376191,2.463494629515313,0.6389889711747743,0.6253524624376191,0.4682501211827437,3377.741432353468,156523333.25,1.1611048412170202,1.2816227401143279,1.3312277593113804,-0.1341859368947258
2026-04-01,Debt Collection Agencies,181520000,61746.39,3401.63012340238,-0.0012105205238251981,14110220000,-1.2027579844822032,3.346713824923424,0.6539864149687448,-1.2027579844822032,0.337262413437454,3452.15670293394,160338333.25,1.1321060679667505,1.2864434431213687,1.2944410397316888,-0.19253269460413214
2026-05-01,Debt Collection Agencies,192350000,66317.06,3447.728619703665,0.05966284706919356,14791149999,0.9042040722434456,2.09392234944814,0.6156215973467843,0.9042040722434456,0.3222657592630782,3441.1534022451356,164244999.91666666,1.1711163207257027,1.3004397900974867,1.2896620223091575,-0.19917820144801368
2022-01-01,Department Stores,22930000,1314.02,573.05713039686,,1654879999,,,,,,573.05713039686,22930000.0,1.0,1.385598956652808,1.385598956652808,
2022-02-01,Department Stores,22360000,1309.16,585.4919499105546,-0.024858264282599185,1689810000,,,,,,579.2745401537072,22645000.0,0.9874144402737911,1.3232256880951114,1.354086627267127,
2022-03-01,Department Stores,25620000,1471.08,574.192037470726,0.14579606440071546,1969190000,,,,,,577.5803725927135,23636666.666666668,1.08390918065153,1.3010425606467635,1.3344298330663151,
2022-04-01,Department Stores,20180000,1318.1,653.1714568880079,-0.21233411397345825,2081160000,-0.4655862951261011,,,-0.4655862951261011,,604.2851480897629,22772500.0,0.8861565484685476,0.9696515404870361,1.1874233470844018,
2022-05-01,Department Stores,30650000,1715.74,559.7846655791191,0.5188305252725471,2266570000,1.0862392064063755,,,1.0862392064063755,,595.7160533126176,24348000.0,1.2588302940693281,1.3522635524162059,1.2102417000690209,
2022-06-01,Department Stores,35700000,1839.17,515.1736694677871,0.16476345840130513,2225770000,3.0195778263641926,,,3.0195778263641926,,576.0432639783047,26240000.0,1.360518292682927,1.603939310890164,1.3163459344337112,
2022-07-01,Department Stores,41690000,2020.11,484.5550491724634,0.16778711484593845,2606819999,4.2200713011011315,1.4222819888810438,,4.2200713011011315,,519.8377947397898,28447142.85714286,1.465525033897454,1.5992665399219226,1.5218701933076406,
2022-08-01,Department Stores,59320000,2360.82,397.98044504383006,0.422883185416167,2864530000,3.54563656180879,2.377736236098922,,3.54563656180879,,465.9030545613602,32306250.0,1.836177210292126,2.070845828111418,1.7761188602719093,
2022-09-01,Department Stores,79810000,3053.0,382.5335171031199,0.3454146999325691,3075840000,3.235150109074886,3.763720451194684,,3.235150109074886,,421.6896704398044,37584444.44444445,2.1234848932773605,2.5947383478984603,2.1155490871403995,
2022-10-01,Department Stores,96940000,3574.97,368.7817206519497,0.21463475754917938,3321469999,4.8341267498946126,6.382473634476635,,4.8341267498946126,,383.09856093296656,43520000.0,2.227481617647059,2.9185872529086785,2.5488455860335364,
2022-11-01,Department Stores,104010000,3365.24,323.5496586866647,0.07293171033629053,3362140000,4.3368408782246135,4.9517401751479,,4.3368408782246135,,358.28829881391147,49019090.90909091,2.1218263756235975,3.0935654077462567,2.8768014593933877,
2022-12-01,Department Stores,116610000,3707.95,317.9787325272275,0.12114219786558977,3638199999,2.521969481409057,3.571472713870525,,2.521969481409057,,336.770037288614,54651666.666666664,2.133695221249733,3.205156396900983,3.0765921874315825,
2023-01-01,Department Stores,126900000,3872.16,305.13475177304963,0.08824286081811161,3816780000,2.0724880286751985,4.4035070982328195,3.4708424033180343,2.0724880286751985,4.534234627126036,315.5543809956473,63315833.333333336,2.0042380131352084,3.324792102243252,3.212685077286069,1.8270861206332611
2023-02-01,Department Stores,184980000,4107.39,222.0450859552384,0.45768321513002364,3503300000,18.54185526769297,9.49958814347673,6.776803113331987,18.54185526769297,7.272808586762075,281.71952341850516,76867500.0,2.406478680846912,5.280164416407388,3.910193935901455,2.556107308634328
2023-03-01,Department Stores,233370000,4863.2,208.3901101255517,0.2615958481998053,4094280000,7.987370526768308,5.810976041587635,7.514017480433368,7.987370526768308,8.108899297423887,245.18998261794658,94180000.0,2.477914631556594,5.699903279697529,4.77687754722998,3.442447714163665
2023-04-01,Department Stores,240700000,5174.8,214.98961362692148,0.03140934995929201,4284440000,7.318929140596273,5.11508228899546,10.32197017446086,7.318929140596273,10.92765113974232,215.14160323590386,112556666.66666667,2.1384783960671663,5.618003753115927,5.5466158111162915,4.3591924640318895
2023-05-01,Department Stores,268300000,5799.48,216.1565411852404,0.11466555878687168,4560889999,1.4920537892978014,4.430198717042307,7.659889157500294,1.4920537892978014,7.753670473083197,213.17875497923785,132360833.33333333,2.027034684228089,5.882623787436799,5.737189915749949,4.526948215680928
2023-06-01,Department Stores,308290000,6730.08,218.3035453631321,0.14904957137532615,4521420000,3.077230576426845,6.771091450545214,7.403145973132352,3.077230576426845,7.635574229691876,216.48323339176466,155076666.66666666,1.9879844378049567,6.818433147108652,6.1143509084941625,4.798004974060452
2023-07-01,Department Stores,343670000,7032.92,204.64166205953384,0.11476207466995358,4837410000,3.314569405431239,6.388021272449604,8.465206928823966,3.314569405431239,7.243463660350203,213.03391620263542,180241666.66666666,1.9067178325396459,7.104421580969982,6.61119620269741,5.089326009389769
2023-08-01,Department Stores,381990000,7619.69,199.47354642791697,0.11150231326563276,5171870000,3.16318211819753,2.2361266320660382,6.75303851405963,3.16318211819753,5.439480782198247,207.4729179501943,207130833.33333334,1.8441967033718623,7.385916506022,7.115624161258577,5.3395053009866675
2023-09-01,Department Stores,391830000,7620.06,194.4736237654085,0.025759836644938305,5155920000,1.9309821437814485,2.6186345401063473,5.7810779313226135,1.9309821437814485,3.9095351459716827,199.5296107509531,233132500.0,1.6807180466043987,7.599613648000744,7.368778519241421,5.253229432101022
2023-10-01,Department Stores,437650000,9363.45,213.948360562093,0.11693846821325571,5560970000,1.8282356182435924,2.7462681137384766,5.212680807221969,1.8282356182435924,3.514648236022282,202.63184358513948,261525000.0,1.6734537807093013,7.87002986888978,7.624698214335165,5.075852628301629
2023-11-01,Department Stores,380460000,8755.82,230.1377280134574,-0.13067519707528852,5416870000,-0.0845514291163739,2.227426118668486,4.349131404183644,-0.0845514291163739,2.6579175079319297,212.8532374469863,284562500.0,1.3369997803645948,7.023613267440422,7.499429767146654,4.622628307753266
2023-12-01,Department Stores,326530000,7046.58,215.80191712859465,-0.14174946117857334,5822200000,-1.2896292957640711,0.20565363793623184,2.9988307642691217,-1.2896292957640711,1.800188663064917,219.96266856804834,302055833.3333333,1.081025307131408,5.6083611006148875,6.813317111149736,3.7367249237181537
2024-01-01,Department Stores,335560000,7136.98,212.68863988556444,0.02765442685205044,5990770000,-3.018147164008968,-0.09897539505995266,2.8868031248053154,-3.018147164008968,1.644286840031521,219.54276167587219,319444166.6666667,1.0504496090866164,5.601283307488019,6.050839705998431,2.838154628712362
2024-02-01,Department Stores,330550000,7205.34,217.9803358039631,-0.014930265824293687,5892520000,-1.4939617496452993,-0.966433943637325,1.1539003217255648,-1.4939617496452993,0.7869499405341118,215.4902976060407,331575000.0,0.9969086933574606,5.60965427355359,5.606396660019011,1.6962027241175561
2024-03-01,Department Stores,242810000,5527.52,227.64795519130183,-0.2654363938889729,6642159999,-1.82054150722787,-1.3193623898911002,0.06500182324829853,-1.82054150722787,0.0404507863050092,219.43897696027648,332361666.6666667,0.7305595811791371,3.6555879418224775,4.906331560361899,0.12945401313191862
2024-05-01,Department Stores,174110000,4028.13,231.35546493596,-0.2829372760594704,7113069998,-2.568275138922096,-2.157498302165714,-0.4190355287928802,-2.568275138922096,-0.27665143331948483,225.66125197707495,326812500.0,0.5327519602218398,2.4477475977173704,3.8043541887194747,-1.7422616223968168
2024-06-01,Department Stores,171390000,3964.18,231.295874905187,-0.015622307736488428,7028990000,-2.496547642807856,-1.8464338904482822,-0.6674746351201396,-2.496547642807856,-0.36120014908684306,230.09976501081624,318736666.6666667,0.5377166103680153,2.4383304002424246,2.830560877843464,-2.9066290379064847
2024-07-01,Department Stores,181520000,3941.66,217.1474217717056,0.05910496528385556,7283549998,-2.614027796742162,-1.7693255167624804,-0.6731127067601581,-2.614027796742162,-0.4112037367413799,226.59958720428418,308172500.0,0.5890207594772409,2.4921913084943994,2.4597666068708928,-3.6545843016232697
2024-08-01,Department Stores,193630000,4280.34,221.05768734183752,0.06671441163508152,7596989998,1.647933220866914,-1.5775445573470006,-0.7653063947029421,1.647933220866914,-0.4365816044461256,223.16699467291005,295669166.6666667,0.6548873600279591,2.548772606663632,2.494530919192613,-4.116665283504797
2024-09-01,Department Stores,133729999,3834.56,286.73895376309696,-0.30935289469606986,7622109999,-2.6040253391592096,-2.028569857571933,-1.3718092713338834,-2.6040253391592096,-0.6499123039870154,241.64802095888004,274980833.25,0.48632480096683245,1.7545010373445806,2.261422539625649,-4.854201621632928
2024-10-01,Department Stores,57400000,4272.42,744.3240418118467,-0.5707769353980179,8334950000,-4.73688036526799,-2.9962140260565793,-1.3842645227489319,-4.73688036526799,-0.8535078988336778,417.37356097226046,247111666.58333334,0.23228365051976624,0.6886663987186485,1.6335194968551292,-5.735259022386292
2024-11-01,Department Stores,53540000,3925.5,733.1901382144191,-0.06724738675958186,7796569999,-27.53968852038313,-7.2066612481242425,-2.1831578227755224,-27.53968852038313,-0.8776648006397807,588.0843779297876,215102499.91666666,0.2489045920932674,0.6867122338011089,1.030032037295355,-6.5946661770398105
2025-01-01,Department Stores,61740000,4044.3,655.0534499514091,0.15315651849084788,8580170000,-4.2827806266008865,-2.899037853695914,-1.4345257385910388,-4.2827806266008865,-0.8377227566629869,710.855876659225,188542499.91666666,0.32745932629135754,0.7195661624420029,0.6987785942887265,-6.800651172857927
2025-02-01,Department Stores,55020000,3673.15,667.6026899309342,-0.108843537414966,8183559999,2.2828158103049274,-5.63977545420684,-2.0501595438048597,2.2828158103049274,-0.8315009340642514,685.2820926989208,165916666.58333334,0.3316122553147224,0.6723235365381721,0.693395439037259,-6.119921672112477
2025-04-01,Department Stores,64099999,4306.86,671.8970463634485,0.16503087968011632,9309359999,1.01650717304244,-2.967848086635297,-1.460376066575998,1.01650717304244,-0.8089760430325426,664.8510620819305,143294999.83333334,0.44732893035035987,0.6885543045589121,0.6936653807196358,-5.357174325278796
2025-05-01,Department Stores,67960000,4525.5,665.9064155385521,0.06021842527641841,9708790000,0.7658997189919733,-1.7964633114886044,-1.226600093946018,0.7658997189919733,-0.7944032672818031,668.4687172776449,121412499.83333333,0.5597446728573316,0.6999842410846254,0.6877508767417747,-4.918645783277237
2025-06-01,Department Stores,64099999,4084.54,637.213738490074,-0.05679813125367861,9575969998,0.9699299103855277,0.7839476535324853,-1.6663247184331218,0.9699299103855277,-0.7360075820600469,658.3390667973582,106519999.75,0.6017649187987348,0.6693838745671475,0.6860151598320929,-4.220316400529806
2025-07-01,Department Stores,65879999,4095.4,621.6454253437374,0.027769111197646135,10139009998,0.3115924224706112,0.7671351185741483,-1.4612371906043802,0.3115924224706112,-0.6216185227729596,641.5885264574545,97500833.0,0.6756865246474356,0.6497675711237622,0.672721401869675,-3.1316327868497997
2025-08-01,Department Stores,69990000,4143.22,591.97313901986,0.06238617277453207,10325270000,0.470423255970175,0.6569962603606082,-1.2615989133917336,0.470423255970175,-0.5916331174514265,616.9441009512238,89050833.0,0.785955590106608,0.6778515234952693,0.6656735480784179,-2.1648873297650457
2025-09-01,Department Stores,68820000,4160.92,604.6091252542866,-0.016716673810544314,12366969997,0.25264284793192826,0.4906483483180826,-0.8895831451544983,0.25264284793192826,-0.620868223887175,606.0758965392947,79659166.33333333,0.8639307083885752,0.5564823074422794,0.6234608765465008,-1.836305730324392
2025-10-01,Department Stores,77120000,5155.82,668.5451244813278,0.1206044754431852,13027560000,0.5988643043922499,0.5085575114502336,-0.841756919570997,0.5988643043922499,-0.601714610339307,621.7091295851582,69949999.66666667,1.1025017922444689,0.5919757805759482,0.6045106636043184,-1.8900202555882943
2025-11-01,Department Stores,74510000,4989.45,669.6349483290834,-0.03384336099585061,12840490000,0.26511108103541364,0.29879469670704634,-0.6468134844276089,0.26511108103541364,-0.4428325689286814,647.5963993548993,65014999.75,1.1460432252020427,0.5802738057504037,0.5765656720391332,-1.6848568675865159
2025-12-01,Department Stores,78090000,5221.22,668.6156998335255,0.048047241980942124,13482380000,1.4934608353008896,0.5350134206172503,0.5836616355913505,1.4934608353008896,0.36045296167247387,668.9319242146456,66739166.416666664,1.1700775450575407,0.579200408236528,0.5837801518306154,-1.0497393450245138
2026-01-01,Department Stores,76960000,5058.4,657.2765072765072,-0.014470482776283822,13608100000,-0.0465568828678177,0.4915483013881486,0.5868425859814261,-0.0465568828678177,0.43742995890922676,665.1757184797053,68690833.08333333,1.120382393770575,0.5655455206825347,0.5748921200762216,-0.4551399172191335
2026-02-01,Department Stores,69350000,4600.62,663.3914924297044,-0.09888253638253641,12795780000,19.888959587788978,-0.03821719263035713,0.2508727544962164,19.888959587788978,0.12325882734046001,663.0945665132458,69324999.75,1.000360623874362,0.5419755575666352,0.5625997523959378,-0.13617884189278862
2026-03-01,Department Stores,78950000,5062.72,641.256491450285,0.1384282624369142,14180459999,0.21269848519199844,1.0037901243900729,0.5935230317806147,0.21269848519199844,0.4349327517266448,653.974830385499,71319166.41666667,1.1069955520617256,0.556752037702356,0.5550416737232894,-0.1383537653139696
2026-04-01,Department Stores,81080000,5109.14,630.1356684755797,0.026979100696643554,14110220000,1.4508487133058952,0.6178729114468574,0.5136655882614147,1.4508487133058952,0.2648986156770454,644.9278841185231,72734166.5,1.1147443340812877,0.574618964126711,0.5582861117886108,-0.13537926893102503
2026-05-01,Department Stores,86460000,5432.48,628.3229238954428,0.06635421805624064,14791149999,1.5821471400576532,1.055731210109367,0.5200175986475681,1.5821471400576532,0.272218952324897,633.2383612737692,74275833.16666667,1.164039450166697,0.5845387275894396,0.5721437552941527,-0.11560712144762197
2022-01-01,Digital Goods: Games,91710000,3106.36,338.7155163013848,,1654879999,,,,,,338.7155163013848,91710000.0,1.0,5.5417915531892294,5.5417915531892294,
2022-02-01,Digital Goods: Games,92630000,2731.19,294.8494008420598,0.010031621415330871,1689810000,,,,,,316.7824585717223,92170000.0,1.004990777910383,5.481681372461993,5.51142258490665,
2022-03-01,Digital Goods: Games,97860000,3064.34,313.13509094624976,0.05646118967936964,1969190000,,,,,,315.5666693632315,94066666.66666667,1.040326009922041,4.969556010339277,5.3106204892302085,
2022-04-01,Digital Goods: Games,139900000,3142.9,224.65332380271624,0.42959329654608625,2081160000,2.0399136395538013,,,2.0399136395538013,,277.54593853034197,105525000.0,1.3257521914238333,6.722212612197044,5.755762905563608,
2022-05-01,Digital Goods: Games,164840000,4341.06,263.34991506915804,0.17827019299499636,2266570000,2.283959631858768,,,2.283959631858768,,267.0461099393747,117388000.0,1.404232119126316,7.272663098867452,6.373359168708801,
2022-06-01,Digital Goods: Games,145400000,5300.66,364.5570839064649,-0.11793254064547443,2225770000,3.7283681286985564,,,3.7283681286985564,,284.1867742594464,122056666.66666667,1.1912499658628506,6.532570750796355,6.847797976724728,
2022-07-01,Digital Goods: Games,177370000,6549.38,369.2495912499296,0.21987620357634108,2606819999,1.0603921862041312,1.6237467980392948,,1.0603921862041312,,332.38553007518414,129958571.42857143,1.364819557881083,6.804075466201762,6.868559098100135,
2022-08-01,Digital Goods: Games,207390000,7681.32,370.3804426442933,0.1692507188363308,2864530000,0.9784394651513438,1.7821423412443413,,0.9784394651513438,,368.06237260022925,139637500.0,1.4852027571390207,7.239931157991014,6.887771011350709,
2022-09-01,Digital Goods: Games,217170000,8036.53,370.05709812589214,0.04715752929263717,3075840000,1.2924213822734134,2.169446614792358,,1.2924213822734134,,369.8957106733717,148252222.2222222,1.4648684299279757,7.060510299625468,7.042431490003431,
